기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20201,11305,강북구,CS200031,세탁소,114.0,146.0,5.5,8.0,3.4,5.0,32.0
20201,11305,강북구,CS200030,피부관리실,153.0,160.0,5.0,8.0,3.8,6.0,7.0
20201,11305,강북구,CS200002,외국어학원,25.0,25.0,4.0,1.0,8.0,2.0,0.0
20201,11305,강북구,CS100004,양식음식점,53.0,60.0,15.0,9.0,3.3,2.0,7.0
20201,11305,강북구,CS100007,치킨전문점,105.0,230.0,9.1,21.0,5.2,12.0,125.0
20201,11305,강북구,CS100001,한식음식점,1592.0,1772.0,4.6,82.0,4.5,80.0,180.0
20201,11290,성북구,CS300041,예술품,38.0,38.0,2.6,1.0,0.0,0.0,0.0
20201,11290,성북구,CS300016,안경,85.0,107.0,0.9,1.0,2.8,3.0,22.0
20201,11290,성북구,CS300009,청과상,151.0,153.0,7.2,11.0,3.9,6.0,2.0
20201,11290,성북구,CS300006,미곡판매,75.0,75.0,4.0,3.0,4.0,3.0,0.0
20201,11290,성북구,CS200040,녹음실,21.0,21.0,9.5,2.0,0.0,0.0,0.0
20201,11710,송파구,CS300035,인테리어,273.0,274.0,1.1,3.0,2.9,8.0,1.0
20201,11290,성북구,CS200027,모터사이클수리,32.0,34.0,2.9,1.0,0.0,0.0,2.0
20201,11530,구로구,CS300041,예술품,18.0,18.0,0.0,0.0,5.6,1.0,0.0
20201,11290,성북구,CS100008,분식전문점,340.0,446.0,5.8,26.0,4.7,21.0,106.0
20201,11545,금천구,CS300017,시계및귀금속,68.0,77.0,5.2,4.0,2.6,2.0,9.0
20201,11590,동작구,CS200005,스포츠 강습,196.0,207.0,6.3,13.0,3.4,7.0,11.0
20201,11590,동작구,CS200018,볼링장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11290,성북구,CS100003,일식음식점,114.0,137.0,5.1,7.0,5.8,8.0,23.0
20201,11260,중랑구,CS300004,핸드폰,307.0,308.0,6.8,21.0,3.6,11.0,1.0
20201,11260,중랑구,CS300020,서적,107.0,109.0,9.2,10.0,1.8,2.0,2.0
20201,11740,강동구,CS200021,기타오락장,59.0,60.0,5.0,3.0,1.7,1.0,1.0
20201,11680,강남구,CS200012,법무사사무소,214.0,214.0,0.9,2.0,0.0,0.0,0.0
20201,11710,송파구,CS200004,컴퓨터학원,24.0,25.0,8.0,2.0,4.0,1.0,1.0
20201,11710,송파구,CS200013,기타법무서비스,118.0,118.0,4.2,5.0,0.0,0.0,0.0
20201,11740,강동구,CS100006,패스트푸드점,75.0,192.0,4.2,8.0,3.1,6.0,117.0
20201,11260,중랑구,CS200029,네일숍,138.0,138.0,6.5,9.0,0.0,0.0,0.0
20201,11110,종로구,CS200021,기타오락장,39.0,43.0,4.7,2.0,7.0,3.0,4.0
20201,11260,중랑구,CS200022,복권방,39.0,39.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS300017,시계및귀금속,91.0,91.0,3.3,3.0,1.1,1.0,0.0
20201,11200,성동구,CS200034,여관,91.0,91.0,2.2,2.0,2.2,2.0,0.0
20201,11170,용산구,CS300032,가전제품,231.0,231.0,1.3,3.0,6.9,16.0,0.0
20201,11230,동대문구,CS200045,비디오/서적임대,5.0,7.0,0.0,0.0,0.0,0.0,2.0
20201,11215,광진구,CS200039,DVD방,6.0,6.0,0.0,0.0,16.7,1.0,0.0
20201,11230,동대문구,CS300023,미용재료,266.0,266.0,0.4,1.0,1.9,5.0,0.0
20201,11230,동대문구,CS200001,일반교습학원,452.0,520.0,4.2,22.0,3.8,20.0,68.0
20201,11215,광진구,CS200044,여행사,115.0,115.0,1.7,2.0,0.9,1.0,0.0
20201,11590,동작구,CS200002,외국어학원,58.0,60.0,3.3,2.0,3.3,2.0,2.0
20201,11320,도봉구,CS300007,육류판매,187.0,187.0,0.5,1.0,3.7,7.0,0.0
20201,11350,노원구,CS300039,모터사이클및부품,13.0,13.0,7.7,1.0,0.0,0.0,0.0
20201,11560,영등포구,CS200015,세무사사무소,444.0,444.0,0.9,4.0,0.9,4.0,0.0
20201,11305,강북구,CS200046,의류임대,8.0,8.0,12.5,1.0,0.0,0.0,0.0
20201,11200,성동구,CS300037,중고차판매,182.0,182.0,3.8,7.0,3.8,7.0,0.0
20201,11200,성동구,CS300034,악기,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS300032,가전제품,64.0,64.0,0.0,0.0,3.1,2.0,0.0
20201,11110,종로구,CS200030,피부관리실,92.0,98.0,1.0,1.0,5.1,5.0,6.0
20201,11200,성동구,CS200033,부동산중개업,1198.0,1201.0,5.6,67.0,1.9,23.0,3.0
20201,11200,성동구,CS200014,회계사사무소,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20201,11200,성동구,CS200004,컴퓨터학원,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20201,11170,용산구,CS300014,신발,140.0,143.0,4.2,6.0,4.2,6.0,3.0
20201,11170,용산구,CS200041,사진관,193.0,193.0,5.2,10.0,1.0,2.0,0.0
20201,11170,용산구,CS200040,녹음실,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20201,11170,용산구,CS100004,양식음식점,601.0,645.0,4.2,27.0,4.8,31.0,44.0
20201,11170,용산구,CS200003,예술학원,149.0,155.0,3.9,6.0,0.6,1.0,6.0
20201,11140,중구,CS300043,전자상거래업,611.0,611.0,0.7,4.0,0.3,2.0,0.0
20201,11140,중구,CS300019,의료기기,99.0,99.0,0.0,0.0,3.0,3.0,0.0
20201,11140,중구,CS300011,일반의류,17738.0,17752.0,3.6,643.0,3.1,554.0,14.0
20201,11140,중구,CS200033,부동산중개업,989.0,989.0,3.3,33.0,2.2,22.0,0.0
20201,11710,송파구,CS200040,녹음실,50.0,50.0,8.0,4.0,0.0,0.0,0.0
20201,11110,종로구,CS300035,인테리어,149.0,149.0,3.4,5.0,2.7,4.0,0.0
20201,11110,종로구,CS300031,가구,50.0,50.0,4.0,2.0,2.0,1.0,0.0
20201,11110,종로구,CS300007,육류판매,94.0,94.0,5.3,5.0,3.2,3.0,0.0
20201,11110,종로구,CS200038,독서실,24.0,29.0,10.3,3.0,3.4,1.0,5.0
20201,11110,종로구,CS200026,자동차미용,11.0,11.0,9.1,1.0,9.1,1.0,0.0
20201,11110,종로구,CS200022,복권방,22.0,22.0,4.5,1.0,0.0,0.0,0.0
20201,11740,강동구,CS300040,재생용품 판매점,49.0,49.0,2.0,1.0,0.0,0.0,0.0
20201,11740,강동구,CS300012,한복점,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20201,11740,강동구,CS200043,건축물청소,192.0,199.0,3.0,6.0,2.5,5.0,7.0
20201,11740,강동구,CS200036,고시원,3.0,3.0,0.0,0.0,33.3,1.0,0.0
20201,11740,강동구,CS100004,양식음식점,124.0,154.0,7.8,12.0,3.9,6.0,30.0
20201,11710,송파구,CS300041,예술품,52.0,52.0,5.8,3.0,3.8,2.0,0.0
20201,11710,송파구,CS300011,일반의류,2704.0,2710.0,3.9,106.0,3.9,105.0,6.0
20201,11710,송파구,CS200034,여관,109.0,112.0,0.9,1.0,3.6,4.0,3.0
20201,11710,송파구,CS100008,분식전문점,507.0,739.0,6.2,46.0,4.7,35.0,232.0
20201,11680,강남구,CS300038,자동차부품,273.0,273.0,4.0,11.0,0.4,1.0,0.0
20201,11680,강남구,CS300019,의료기기,384.0,385.0,2.1,8.0,2.6,10.0,1.0
20201,11680,강남구,CS300014,신발,327.0,330.0,4.5,15.0,3.3,11.0,3.0
20201,11680,강남구,CS300001,슈퍼마켓,462.0,756.0,2.9,22.0,3.7,28.0,294.0
20201,11680,강남구,CS100004,양식음식점,1017.0,1149.0,3.0,34.0,5.2,60.0,132.0
20201,11680,강남구,CS200044,여행사,717.0,717.0,1.5,11.0,2.2,16.0,0.0
20201,11650,서초구,CS200039,DVD방,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20201,11650,서초구,CS200035,게스트하우스,20.0,20.0,15.0,3.0,0.0,0.0,0.0
20201,11620,관악구,CS300027,섬유제품,70.0,70.0,5.7,4.0,8.6,6.0,0.0
20201,11650,서초구,CS100001,한식음식점,2443.0,2841.0,3.6,103.0,4.2,120.0,398.0
20201,11590,동작구,CS300036,조명용품,129.0,129.0,0.8,1.0,0.0,0.0,0.0
20201,11590,동작구,CS300016,안경,69.0,88.0,3.4,3.0,1.1,1.0,19.0
20201,11590,동작구,CS200043,건축물청소,123.0,127.0,6.3,8.0,2.4,3.0,4.0
20201,11560,영등포구,CS300008,수산물판매,195.0,196.0,3.1,6.0,1.5,3.0,1.0
20201,11560,영등포구,CS200046,의류임대,11.0,11.0,9.1,1.0,9.1,1.0,0.0
20201,11545,금천구,CS200023,통신기기수리,39.0,39.0,2.6,1.0,0.0,0.0,0.0
20201,11440,마포구,CS200030,피부관리실,342.0,356.0,6.5,23.0,3.9,14.0,14.0
20201,11620,관악구,CS200035,게스트하우스,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20201,11560,영등포구,CS100008,분식전문점,391.0,515.0,5.6,29.0,3.7,19.0,124.0
20201,11545,금천구,CS300027,섬유제품,77.0,77.0,1.3,1.0,0.0,0.0,0.0
20201,11545,금천구,CS200030,피부관리실,84.0,86.0,3.5,3.0,11.6,10.0,2.0
20201,11530,구로구,CS200030,피부관리실,187.0,194.0,4.1,8.0,4.6,9.0,7.0
20201,11500,강서구,CS300042,주유소,66.0,66.0,0.0,0.0,0.0,0.0,0.0
20201,11500,강서구,CS200008,한의원,200.0,200.0,2.5,5.0,1.5,3.0,0.0
20201,11500,강서구,CS200032,가전제품수리,182.0,182.0,2.7,5.0,0.0,0.0,0.0
20201,11470,양천구,CS200026,자동차미용,61.0,68.0,4.4,3.0,1.5,1.0,7.0
20201,11470,양천구,CS200024,스포츠클럽,142.0,151.0,3.3,5.0,5.3,8.0,9.0
20201,11470,양천구,CS100008,분식전문점,258.0,376.0,6.1,23.0,4.5,17.0,118.0
20201,11440,마포구,CS300038,자동차부품,81.0,81.0,4.9,4.0,2.5,2.0,0.0
20201,11440,마포구,CS300017,시계및귀금속,104.0,108.0,3.7,4.0,2.8,3.0,4.0
20201,11440,마포구,CS200009,동물병원,47.0,47.0,0.0,0.0,0.0,0.0,0.0
20201,11440,마포구,CS100005,제과점,326.0,423.0,5.0,21.0,4.7,20.0,97.0
20201,11410,서대문구,CS200041,사진관,169.0,170.0,4.1,7.0,1.8,3.0,1.0
20201,11380,은평구,CS300016,안경,63.0,84.0,2.4,2.0,0.0,0.0,21.0
20201,11410,서대문구,CS200002,외국어학원,51.0,54.0,1.9,1.0,3.7,2.0,3.0
20201,11380,은평구,CS300003,컴퓨터및주변장치판매,139.0,139.0,2.9,4.0,0.7,1.0,0.0
20201,11380,은평구,CS200015,세무사사무소,51.0,51.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS300023,미용재료,33.0,33.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS300030,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20201,11350,노원구,CS200042,통번역서비스,70.0,70.0,1.4,1.0,1.4,1.0,0.0
20201,11350,노원구,CS200006,일반의원,369.0,369.0,1.4,5.0,1.1,4.0,0.0
20201,11350,노원구,CS100001,한식음식점,1575.0,1833.0,4.5,83.0,4.2,77.0,258.0
20201,11320,도봉구,CS200041,사진관,65.0,65.0,0.0,0.0,0.0,0.0,0.0
20201,11320,도봉구,CS100008,분식전문점,204.0,266.0,5.6,15.0,4.5,12.0,62.0
20201,11305,강북구,CS300039,모터사이클및부품,7.0,7.0,14.3,1.0,0.0,0.0,0.0
20201,11290,성북구,CS300039,모터사이클및부품,35.0,35.0,0.0,0.0,0.0,0.0,0.0
20201,11305,강북구,CS200008,한의원,97.0,97.0,0.0,0.0,0.0,0.0,0.0
20201,11290,성북구,CS300001,슈퍼마켓,362.0,490.0,1.4,7.0,3.3,16.0,128.0
20201,11290,성북구,CS200038,독서실,69.0,86.0,4.7,4.0,3.5,3.0,17.0
20201,11200,성동구,CS200047,가정용품임대,26.0,26.0,3.8,1.0,0.0,0.0,0.0
20201,11290,성북구,CS100004,양식음식점,159.0,183.0,3.3,6.0,3.8,7.0,24.0
20201,11260,중랑구,CS200031,세탁소,208.0,235.0,2.1,5.0,2.6,6.0,27.0
20201,11260,중랑구,CS200003,예술학원,250.0,256.0,3.9,10.0,3.1,8.0,6.0
20201,11260,중랑구,CS100007,치킨전문점,102.0,240.0,7.5,18.0,6.7,16.0,138.0
20201,11230,동대문구,CS200023,통신기기수리,12.0,12.0,16.7,2.0,8.3,1.0,0.0
20201,11215,광진구,CS200033,부동산중개업,1227.0,1229.0,3.6,44.0,2.4,30.0,2.0
20201,11200,성동구,CS300028,화초,143.0,143.0,4.2,6.0,1.4,2.0,0.0
20201,11590,동작구,CS300013,유아의류,31.0,33.0,12.1,4.0,3.0,1.0,2.0
20201,11350,노원구,CS300038,자동차부품,81.0,81.0,3.7,3.0,0.0,0.0,0.0
20201,11200,성동구,CS100006,패스트푸드점,81.0,174.0,6.3,11.0,2.9,5.0,93.0
20201,11200,성동구,CS200018,볼링장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20201,11170,용산구,CS200043,건축물청소,90.0,90.0,2.2,2.0,2.2,2.0,0.0
20201,11170,용산구,CS100001,한식음식점,1480.0,1623.0,4.0,65.0,4.5,73.0,143.0
20201,11170,용산구,CS200005,스포츠 강습,160.0,163.0,9.8,16.0,3.1,5.0,3.0
20201,11110,종로구,CS300026,완구,35.0,35.0,2.9,1.0,0.0,0.0,0.0
20201,11380,은평구,CS200023,통신기기수리,18.0,18.0,5.6,1.0,11.1,2.0,0.0
20194,11440,마포구,CS200034,여관,114.0,115.0,1.7,2.0,1.7,2.0,1.0
20194,11170,용산구,CS200010,변호사사무소,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20194,11170,용산구,CS200015,세무사사무소,125.0,125.0,0.8,1.0,0.0,0.0,0.0
20194,11650,서초구,CS200025,자동차수리,251.0,286.0,0.7,2.0,1.4,4.0,35.0
20194,11170,용산구,CS200044,여행사,196.0,197.0,3.6,7.0,0.5,1.0,1.0
20194,11740,강동구,CS300029,애완동물,79.0,82.0,2.4,2.0,4.9,4.0,3.0
20194,11740,강동구,CS200016,당구장,168.0,172.0,4.7,8.0,7.0,12.0,4.0
20194,11740,강동구,CS300007,육류판매,279.0,280.0,2.5,7.0,3.9,11.0,1.0
20194,11740,강동구,CS200045,비디오/서적임대,7.0,8.0,12.5,1.0,0.0,0.0,1.0
20194,11710,송파구,CS300020,서적,193.0,198.0,1.5,3.0,3.0,6.0,5.0
20194,11170,용산구,CS300017,시계및귀금속,101.0,105.0,1.9,2.0,2.9,3.0,4.0
20194,11710,송파구,CS200029,네일숍,269.0,279.0,7.2,20.0,1.4,4.0,10.0
20194,11710,송파구,CS100009,호프-간이주점,788.0,927.0,5.2,48.0,5.6,52.0,139.0
20194,11710,송파구,CS100001,한식음식점,2791.0,3254.0,5.3,173.0,4.6,151.0,463.0
20194,11170,용산구,CS300030,중고가구,73.0,73.0,0.0,0.0,0.0,0.0,0.0
20194,11680,강남구,CS200040,녹음실,238.0,238.0,4.2,10.0,0.0,0.0,0.0
20194,11680,강남구,CS200034,여관,171.0,172.0,4.7,8.0,2.9,5.0,1.0
20194,11680,강남구,CS200030,피부관리실,751.0,792.0,4.9,39.0,5.1,40.0,41.0
20194,11440,마포구,CS100010,커피-음료,1557.0,1830.0,6.0,109.0,4.8,87.0,273.0
20194,11650,서초구,CS300040,재생용품 판매점,80.0,80.0,1.3,1.0,0.0,0.0,0.0
20194,11650,서초구,CS200003,예술학원,571.0,587.0,4.6,27.0,1.4,8.0,16.0
20194,11200,성동구,CS200034,여관,91.0,91.0,2.2,2.0,6.6,6.0,0.0
20194,11650,서초구,CS200005,스포츠 강습,448.0,473.0,4.0,19.0,2.3,11.0,25.0
20194,11545,금천구,CS200028,미용실,495.0,525.0,2.7,14.0,1.1,6.0,30.0
20194,11200,성동구,CS200045,비디오/서적임대,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20194,11620,관악구,CS200035,게스트하우스,13.0,13.0,23.1,3.0,0.0,0.0,0.0
20194,11620,관악구,CS200006,일반의원,330.0,330.0,1.5,5.0,0.9,3.0,0.0
20194,11620,관악구,CS100004,양식음식점,142.0,172.0,4.1,7.0,6.4,11.0,30.0
20194,11590,동작구,CS300014,신발,61.0,62.0,4.8,3.0,1.6,1.0,1.0
20194,11590,동작구,CS200013,기타법무서비스,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20194,11215,광진구,CS200002,외국어학원,35.0,37.0,0.0,0.0,0.0,0.0,2.0
20194,11590,동작구,CS200041,사진관,115.0,115.0,3.5,4.0,0.9,1.0,0.0
20194,11560,영등포구,CS300038,자동차부품,246.0,246.0,2.0,5.0,0.0,0.0,0.0
20194,11215,광진구,CS200028,미용실,760.0,803.0,2.5,20.0,2.5,20.0,43.0
20194,11560,영등포구,CS200015,세무사사무소,444.0,444.0,2.0,9.0,0.5,2.0,0.0
20194,11560,영등포구,CS100001,한식음식점,2684.0,3065.0,4.6,140.0,4.7,143.0,381.0
20194,11260,중랑구,CS300028,화초,93.0,93.0,2.2,2.0,2.2,2.0,0.0
20194,11215,광진구,CS300015,가방,91.0,91.0,3.3,3.0,1.1,1.0,0.0
20194,11215,광진구,CS300029,애완동물,51.0,52.0,3.8,2.0,9.6,5.0,1.0
20194,11590,동작구,CS300009,청과상,183.0,184.0,2.7,5.0,6.0,11.0,1.0
20194,11545,금천구,CS200002,외국어학원,33.0,33.0,9.1,3.0,0.0,0.0,0.0
20194,11680,강남구,CS200008,한의원,419.0,419.0,1.7,7.0,1.0,4.0,0.0
20194,11530,구로구,CS300021,문구,188.0,208.0,4.8,10.0,1.9,4.0,20.0
20194,11500,강서구,CS300019,의료기기,193.0,195.0,4.6,9.0,1.5,3.0,2.0
20194,11530,구로구,CS200037,노래방,334.0,340.0,5.3,18.0,3.2,11.0,6.0
20194,11530,구로구,CS200005,스포츠 강습,208.0,214.0,5.1,11.0,1.4,3.0,6.0
20194,11590,동작구,CS300004,핸드폰,220.0,221.0,5.4,12.0,2.7,6.0,1.0
20194,11500,강서구,CS300026,완구,53.0,53.0,1.9,1.0,0.0,0.0,0.0
20194,11500,강서구,CS300014,신발,158.0,162.0,4.3,7.0,3.7,6.0,4.0
20194,11440,마포구,CS300004,핸드폰,278.0,278.0,2.9,8.0,2.2,6.0,0.0
20194,11350,노원구,CS200011,변리사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20194,11590,동작구,CS200036,고시원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20194,11500,강서구,CS100005,제과점,177.0,285.0,4.2,12.0,2.5,7.0,108.0
20194,11470,양천구,CS300036,조명용품,216.0,216.0,2.3,5.0,0.5,1.0,0.0
20194,11440,마포구,CS300018,의약품,277.0,292.0,2.1,6.0,0.3,1.0,15.0
20194,11470,양천구,CS300033,철물점,83.0,83.0,1.2,1.0,1.2,1.0,0.0
20194,11590,동작구,CS100006,패스트푸드점,72.0,183.0,5.5,10.0,2.7,5.0,111.0
20194,11260,중랑구,CS100008,분식전문점,263.0,366.0,6.3,23.0,6.0,22.0,103.0
20194,11560,영등포구,CS300019,의료기기,250.0,250.0,2.4,6.0,2.4,6.0,0.0
20194,11560,영등포구,CS300005,주류도매,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20194,11560,영등포구,CS200013,기타법무서비스,227.0,227.0,2.6,6.0,0.4,1.0,0.0
20194,11545,금천구,CS300043,전자상거래업,527.0,528.0,1.1,6.0,0.0,0.0,1.0
20194,11500,강서구,CS200002,외국어학원,87.0,92.0,6.5,6.0,2.2,2.0,5.0
20194,11290,성북구,CS300011,일반의류,1044.0,1045.0,3.7,39.0,3.1,32.0,1.0
20194,11290,성북구,CS300027,섬유제품,100.0,100.0,3.0,3.0,4.0,4.0,0.0
20194,11305,강북구,CS200020,전자게임장,15.0,15.0,13.3,2.0,13.3,2.0,0.0
20194,11305,강북구,CS300008,수산물판매,108.0,110.0,5.5,6.0,4.5,5.0,2.0
20194,11500,강서구,CS300041,예술품,20.0,20.0,0.0,0.0,5.0,1.0,0.0
20194,11500,강서구,CS300036,조명용품,337.0,338.0,3.0,10.0,0.3,1.0,1.0
20194,11500,강서구,CS200028,미용실,1000.0,1098.0,3.6,40.0,2.1,23.0,98.0
20194,11620,관악구,CS200041,사진관,114.0,114.0,4.4,5.0,0.0,0.0,0.0
20194,11500,강서구,CS200017,골프연습장,70.0,72.0,1.4,1.0,2.8,2.0,2.0
20194,11500,강서구,CS300025,자전거 및 기타운송장비,40.0,40.0,0.0,0.0,2.5,1.0,0.0
20194,11500,강서구,CS300018,의약품,350.0,381.0,3.9,15.0,0.8,3.0,31.0
20194,11500,강서구,CS300007,육류판매,289.0,289.0,4.8,14.0,3.8,11.0,0.0
20194,11500,강서구,CS200033,부동산중개업,1927.0,1927.0,4.3,82.0,1.5,29.0,0.0
20194,11410,서대문구,CS300033,철물점,82.0,82.0,0.0,0.0,0.0,0.0,0.0
20194,11215,광진구,CS300040,재생용품 판매점,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20194,11440,마포구,CS100005,제과점,327.0,422.0,5.5,23.0,4.0,17.0,95.0
20194,11350,노원구,CS200004,컴퓨터학원,14.0,14.0,7.1,1.0,0.0,0.0,0.0
20194,11500,강서구,CS100003,일식음식점,169.0,223.0,4.9,11.0,2.7,6.0,54.0
20194,11470,양천구,CS300038,자동차부품,107.0,107.0,1.9,2.0,0.9,1.0,0.0
20194,11440,마포구,CS200045,비디오/서적임대,11.0,12.0,0.0,0.0,0.0,0.0,1.0
20194,11440,마포구,CS200042,통번역서비스,122.0,122.0,4.9,6.0,0.8,1.0,0.0
20194,11440,마포구,CS300031,가구,116.0,116.0,0.9,1.0,0.9,1.0,0.0
20194,11470,양천구,CS300034,악기,18.0,18.0,0.0,0.0,5.6,1.0,0.0
20194,11470,양천구,CS100002,중식음식점,116.0,126.0,5.6,7.0,0.8,1.0,10.0
20194,11500,강서구,CS300003,컴퓨터및주변장치판매,353.0,353.0,2.5,9.0,0.6,2.0,0.0
20194,11350,노원구,CS300039,모터사이클및부품,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20194,11470,양천구,CS100004,양식음식점,88.0,113.0,11.5,13.0,8.0,9.0,25.0
20194,11500,강서구,CS300013,유아의류,84.0,96.0,3.1,3.0,2.1,2.0,12.0
20194,11380,은평구,CS200030,피부관리실,208.0,216.0,5.1,11.0,4.2,9.0,8.0
20194,11500,강서구,CS200041,사진관,195.0,195.0,3.1,6.0,1.0,2.0,0.0
20194,11470,양천구,CS200028,미용실,820.0,886.0,3.4,30.0,1.7,15.0,66.0
20194,11470,양천구,CS200025,자동차수리,206.0,224.0,0.0,0.0,0.9,2.0,18.0
20194,11500,강서구,CS300027,섬유제품,115.0,115.0,0.9,1.0,1.7,2.0,0.0
20194,11410,서대문구,CS100003,일식음식점,159.0,178.0,5.1,9.0,5.6,10.0,19.0
20194,11500,강서구,CS200008,한의원,198.0,198.0,1.5,3.0,2.0,4.0,0.0
20194,11500,강서구,CS200016,당구장,190.0,193.0,6.7,13.0,7.8,15.0,3.0
20194,11410,서대문구,CS200022,복권방,21.0,21.0,0.0,0.0,4.8,1.0,0.0
20194,11500,강서구,CS300006,미곡판매,98.0,98.0,0.0,0.0,0.0,0.0,0.0
20194,11200,성동구,CS200023,통신기기수리,12.0,12.0,16.7,2.0,0.0,0.0,0.0
20194,11410,서대문구,CS300029,애완동물,42.0,43.0,7.0,3.0,9.3,4.0,1.0
20194,11530,구로구,CS300018,의약품,256.0,273.0,1.1,3.0,1.5,4.0,17.0
20194,11410,서대문구,CS300043,전자상거래업,498.0,498.0,2.8,14.0,0.0,0.0,0.0
20194,11590,동작구,CS100009,호프-간이주점,506.0,575.0,4.0,23.0,4.5,26.0,69.0
20194,11530,구로구,CS200004,컴퓨터학원,25.0,25.0,0.0,0.0,4.0,1.0,0.0
20194,11530,구로구,CS200014,회계사사무소,54.0,54.0,3.7,2.0,0.0,0.0,0.0
20194,11440,마포구,CS100004,양식음식점,654.0,719.0,6.5,47.0,5.8,42.0,65.0
20194,11530,구로구,CS200026,자동차미용,68.0,74.0,5.4,4.0,0.0,0.0,6.0
20194,11440,마포구,CS200039,DVD방,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20194,11545,금천구,CS200023,통신기기수리,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20194,11545,금천구,CS200030,피부관리실,91.0,93.0,6.5,6.0,2.2,2.0,2.0
20194,11440,마포구,CS300037,중고차판매,10.0,10.0,20.0,2.0,10.0,1.0,0.0
20194,11530,구로구,CS200028,미용실,742.0,804.0,2.6,21.0,1.6,13.0,62.0
20194,11545,금천구,CS300024,운동/경기용품,202.0,202.0,2.5,5.0,0.5,1.0,0.0
20194,11545,금천구,CS300021,문구,170.0,183.0,1.1,2.0,0.0,0.0,13.0
20194,11560,영등포구,CS200034,여관,256.0,256.0,4.7,12.0,5.5,14.0,0.0
20194,11470,양천구,CS200045,비디오/서적임대,11.0,11.0,9.1,1.0,0.0,0.0,0.0
20194,11545,금천구,CS300027,섬유제품,76.0,76.0,2.6,2.0,0.0,0.0,0.0
20194,11470,양천구,CS200047,가정용품임대,33.0,33.0,0.0,0.0,0.0,0.0,0.0
20194,11530,구로구,CS200047,가정용품임대,46.0,46.0,10.9,5.0,2.2,1.0,0.0
20194,11560,영등포구,CS100008,분식전문점,386.0,505.0,8.3,42.0,4.0,20.0,119.0
20194,11500,강서구,CS200006,일반의원,412.0,412.0,1.7,7.0,0.7,3.0,0.0
20194,11560,영등포구,CS300008,수산물판매,192.0,193.0,3.1,6.0,0.5,1.0,1.0
20194,11500,강서구,CS200023,통신기기수리,27.0,27.0,7.4,2.0,3.7,1.0,0.0
20194,11530,구로구,CS200017,골프연습장,67.0,67.0,0.0,0.0,3.0,2.0,0.0
20194,11590,동작구,CS200004,컴퓨터학원,12.0,13.0,0.0,0.0,0.0,0.0,1.0
20194,11410,서대문구,CS300028,화초,155.0,159.0,3.8,6.0,1.9,3.0,4.0
20194,11530,구로구,CS300036,조명용품,3334.0,3335.0,1.1,36.0,0.6,20.0,1.0
20194,11620,관악구,CS300021,문구,92.0,104.0,2.9,3.0,0.0,0.0,12.0
20194,11590,동작구,CS300001,슈퍼마켓,256.0,381.0,1.6,6.0,2.4,9.0,125.0
20194,11530,구로구,CS100003,일식음식점,113.0,137.0,5.1,7.0,3.6,5.0,24.0
20194,11530,구로구,CS300023,미용재료,67.0,67.0,0.0,0.0,0.0,0.0,0.0
20194,11530,구로구,CS200022,복권방,44.0,44.0,0.0,0.0,0.0,0.0,0.0
20194,11530,구로구,CS200015,세무사사무소,183.0,183.0,1.6,3.0,0.0,0.0,0.0
20194,11530,구로구,CS300004,핸드폰,581.0,585.0,6.2,36.0,2.4,14.0,4.0
20194,11620,관악구,CS100005,제과점,139.0,201.0,6.0,12.0,4.5,9.0,62.0
20194,11650,서초구,CS200033,부동산중개업,2821.0,2821.0,4.0,113.0,1.3,38.0,0.0
20194,11530,구로구,CS300033,철물점,116.0,116.0,2.6,3.0,1.7,2.0,0.0
20194,11650,서초구,CS200035,게스트하우스,17.0,17.0,5.9,1.0,0.0,0.0,0.0
20194,11545,금천구,CS200005,스포츠 강습,103.0,110.0,4.5,5.0,2.7,3.0,7.0
20194,11650,서초구,CS300020,서적,266.0,272.0,2.2,6.0,1.1,3.0,6.0
