,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00_06_매출_금액,시간대_06_11_매출_금액,시간대_11_14_매출_금액,시간대_14_17_매출_금액,시간대_17_21_매출_금액,시간대_21_24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
38292,20213,구로구,문구,6307355249.0,270469.0,902926540.0,1590815014.0,980365535.0,1202570738.0,1315668849.0,229640643.0,85367930.0,0.0,842139596.0,1588992498.0,3148942349.0,727180193.0,100613.0,1601283352.0,1100175823.0,11975914.0,255069182.0,530356999.0,602756232.0,800916141.0,500384704.0,49127.0,49233.0,48904.0,58505.0,50244.0,11386.0,3070.0,0.0,47139.0,88206.0,90595.0,44493.0,36.0,109558.0,81948.0,2250.0,33755.0,49555.0,46564.0,34716.0,24663.0
38293,20213,구로구,애완동물,72525791.0,2909.0,9075244.0,8308838.0,10463990.0,14255833.0,12219731.0,12506748.0,5695407.0,0.0,590797.0,18187504.0,20229031.0,33518459.0,0.0,39913442.0,31968147.0,0.0,11204763.0,8159645.0,9857110.0,18684219.0,23975852.0,445.0,331.0,326.0,468.0,500.0,555.0,284.0,0.0,25.0,732.0,815.0,1337.0,0.0,1413.0,1473.0,0.0,484.0,353.0,366.0,880.0,804.0
38294,20213,구로구,운동/경기용품,7199612319.0,47800.0,487430857.0,1347067553.0,778725102.0,1256831618.0,713230513.0,1319395881.0,1296930795.0,0.0,585273825.0,2073515785.0,2182780551.0,2343919743.0,14122415.0,4043495579.0,2788839290.0,12796447.0,249783045.0,2123156751.0,2296927887.0,1340721451.0,808949289.0,4319.0,5209.0,5299.0,5005.0,5780.0,10028.0,12160.0,0.0,5254.0,10409.0,14675.0,17342.0,120.0,28027.0,16668.0,506.0,2275.0,7634.0,18270.0,10471.0,5537.0
38295,20213,금천구,커피-음료,23817522686.0,2814036.0,3243928579.0,3351750660.0,3418296759.0,3880873968.0,3906468178.0,3047096807.0,2969107735.0,30846159.0,3951662539.0,8007219794.0,6531267505.0,5027687048.0,268839641.0,11456947082.0,9938840694.0,128703722.0,4800159549.0,6548564449.0,5521130069.0,3270517904.0,1126781680.0,450109.0,471512.0,481275.0,559226.0,517917.0,184766.0,149231.0,451.0,992627.0,986067.0,511505.0,299892.0,23494.0,1412544.0,1206415.0,16137.0,795127.0,886598.0,554611.0,282048.0,84457.0
38296,20213,금천구,스포츠클럽,4249893573.0,12281.0,1109266589.0,586344334.0,768429634.0,468620862.0,923438793.0,242717186.0,151076175.0,6766548.0,395379670.0,802365533.0,850847970.0,1920260424.0,274273428.0,2205434479.0,1933035208.0,2428458.0,1421199994.0,915799449.0,733260558.0,990237632.0,75543596.0,2623.0,2164.0,1739.0,2326.0,1673.0,1143.0,613.0,20.0,1580.0,2771.0,1707.0,5146.0,1057.0,7465.0,4696.0,32.0,4843.0,4026.0,1406.0,1609.0,246.0
38297,20213,금천구,당구장,486664383.0,30685.0,67456375.0,62109612.0,50922779.0,62072327.0,70388197.0,90772312.0,82942781.0,3037905.0,9486912.0,22879609.0,80584644.0,267718975.0,102956338.0,426900862.0,53817882.0,3462589.0,43599245.0,54848924.0,135954955.0,165344226.0,77508806.0,3905.0,4001.0,3518.0,4306.0,4644.0,5417.0,4894.0,80.0,181.0,1632.0,5710.0,16779.0,6303.0,28492.0,1911.0,580.0,2160.0,3187.0,8258.0,11283.0,4937.0
38280,20213,강서구,화장품,26776608543.0,424633.0,4453495979.0,5293000064.0,3003968182.0,4229218563.0,4717479018.0,3570438996.0,1509007741.0,37358296.0,1782098258.0,7701185936.0,6974706168.0,8296123843.0,1985136042.0,8746542762.0,16922971982.0,91069427.0,4260757473.0,8932464884.0,5089619195.0,3969393243.0,3326190049.0,57749.0,54111.0,62151.0,67102.0,70422.0,64527.0,48571.0,471.0,20318.0,93511.0,129149.0,160284.0,20900.0,123929.0,299636.0,5752.0,92810.0,100622.0,62003.0,75833.0,86546.0
38279,20213,강서구,자동차미용,711063065.0,5585.0,31640665.0,71500331.0,144998049.0,73162656.0,101771939.0,251703972.0,36285453.0,0.0,95176885.0,104827737.0,275142507.0,118367753.0,117548183.0,544850180.0,101269935.0,0.0,138390311.0,116726654.0,128233423.0,206387982.0,56381742.0,620.0,734.0,566.0,1110.0,948.0,1190.0,417.0,0.0,899.0,1660.0,1930.0,1072.0,24.0,3382.0,1101.0,0.0,326.0,1187.0,1275.0,996.0,704.0
38278,20213,강서구,분식전문점,11953932557.0,1294588.0,1637086842.0,1644299075.0,1753999551.0,1945534969.0,1927492779.0,1812654815.0,1232864526.0,73823120.0,996120587.0,3855306986.0,2100288262.0,4145833720.0,782559882.0,5690817955.0,5439561765.0,191040552.0,2019873021.0,2737213510.0,3062636368.0,2108247162.0,1011369115.0,182843.0,180947.0,189442.0,216245.0,208100.0,189890.0,127121.0,8570.0,122161.0,390755.0,234993.0,453217.0,84892.0,618175.0,634070.0,23357.0,248310.0,324353.0,324399.0,222708.0,109115.0
38277,20213,양천구,핸드폰,992607361.0,26847.0,34762542.0,43878015.0,629794445.0,33303178.0,158487161.0,83150770.0,9231250.0,0.0,5030455.0,321896112.0,461739863.0,202094423.0,1846508.0,431989721.0,325004587.0,34099243.0,22835932.0,229390074.0,49149416.0,83503721.0,338015922.0,4662.0,3557.0,4457.0,2376.0,5520.0,4924.0,1351.0,0.0,773.0,8550.0,7354.0,9939.0,231.0,13190.0,13072.0,644.0,2538.0,6177.0,4499.0,4921.0,7482.0
38259,20213,서대문구,일반의원,20338244057.0,876845.0,3530098036.0,3588553154.0,2910670133.0,3135024524.0,3777997958.0,3359628017.0,36272235.0,0.0,4511161250.0,6540472592.0,6367532207.0,2914911671.0,4166337.0,8548757893.0,11726868623.0,67294801.0,2453397314.0,3714098248.0,3923392570.0,5033976098.0,5083467488.0,165435.0,137538.0,128702.0,155267.0,167195.0,121796.0,912.0,0.0,252453.0,245517.0,269101.0,109613.0,161.0,428211.0,447689.0,7162.0,86465.0,133395.0,175187.0,209845.0,263845.0
38260,20213,서대문구,외국어학원,2412151814.0,7257.0,432137243.0,371834272.0,491878263.0,524580799.0,390918979.0,127410886.0,73391372.0,16177455.0,359468962.0,583498105.0,743056085.0,614605284.0,95345923.0,844663435.0,1555183927.0,9151557.0,60560514.0,689036529.0,1244065942.0,313497297.0,83535524.0,1201.0,1253.0,1441.0,1641.0,1064.0,445.0,212.0,38.0,765.0,1477.0,2485.0,2149.0,343.0,2444.0,4787.0,90.0,598.0,1034.0,4098.0,1285.0,127.0
38261,20213,서대문구,가전제품수리,176353971.0,1756.0,45012720.0,10090951.0,59321441.0,43619707.0,16823616.0,1485536.0,0.0,0.0,15192467.0,73933098.0,81549981.0,5678425.0,0.0,65399105.0,55657040.0,0.0,7802741.0,12938186.0,16638123.0,50170245.0,33506849.0,421.0,132.0,508.0,496.0,111.0,88.0,0.0,0.0,179.0,682.0,666.0,229.0,0.0,840.0,600.0,0.0,55.0,257.0,191.0,577.0,359.0
38262,20213,서대문구,자동차미용,748315014.0,6663.0,103423745.0,41272228.0,99806243.0,212424699.0,124701512.0,144708464.0,21978123.0,0.0,122196908.0,201891194.0,262068759.0,162158153.0,0.0,565242942.0,96487556.0,0.0,35845086.0,137901087.0,329782062.0,65444253.0,92758014.0,874.0,540.0,810.0,1068.0,1134.0,1654.0,583.0,0.0,1424.0,1870.0,2293.0,1076.0,0.0,4057.0,1660.0,0.0,376.0,1237.0,2060.0,1242.0,808.0
38263,20213,서대문구,컴퓨터및주변장치판매,118029154.0,571.0,62000000.0,0.0,23383991.0,30366080.0,0.0,2279083.0,0.0,0.0,29633518.0,2690194.0,64279083.0,21426359.0,0.0,115750071.0,2279083.0,0.0,0.0,0.0,2279083.0,53017509.0,62732562.0,14.0,0.0,75.0,186.0,0.0,296.0,0.0,0.0,38.0,37.0,310.0,186.0,0.0,275.0,296.0,0.0,0.0,0.0,296.0,113.0,162.0
38264,20213,마포구,슈퍼마켓,44899762783.0,4441361.0,6394242249.0,6203634111.0,6171128022.0,6957231862.0,6873912157.0,6753946870.0,5545667512.0,721635782.0,6128804046.0,8581720810.0,9564251798.0,15003399456.0,4899950891.0,22018001155.0,20545043806.0,381987660.0,6412277170.0,8622634893.0,9542125352.0,9874151714.0,7729868164.0,649102.0,620300.0,644389.0,709757.0,682491.0,609110.0,526212.0,94132.0,658600.0,822479.0,872383.0,1436545.0,557222.0,2387018.0,1958462.0,98388.0,965246.0,996747.0,921711.0,822129.0,541251.0
38265,20213,마포구,분식전문점,13413738695.0,1344069.0,1984321315.0,1883245772.0,2038242912.0,2324143872.0,2163651529.0,1819238237.0,1200895058.0,131485824.0,819210558.0,4712864812.0,2417716202.0,4567409616.0,765051683.0,5830147338.0,5831370478.0,222612966.0,2873334047.0,2889426520.0,2938368945.0,1955971095.0,781804253.0,190712.0,192676.0,205413.0,234669.0,219820.0,182842.0,117937.0,8654.0,100612.0,463160.0,240632.0,458436.0,72575.0,596952.0,662881.0,25690.0,332798.0,317085.0,298089.0,203624.0,82554.0
38266,20213,마포구,예술학원,15047187908.0,55692.0,2083018456.0,2084594413.0,2236227411.0,2963546031.0,2044791495.0,2527397028.0,1107613074.0,52082612.0,653093238.0,2473122577.0,4499122559.0,6005602385.0,1364164537.0,5681848297.0,9253739389.0,157167394.0,1954212617.0,1430177704.0,7037931526.0,3988385121.0,367713322.0,8866.0,8605.0,8768.0,11215.0,7620.0,7582.0,3036.0,122.0,1774.0,8842.0,17541.0,24315.0,3098.0,20000.0,35566.0,1580.0,11024.0,7767.0,23375.0,10626.0,1194.0
38298,20213,금천구,운동/경기용품,4311892693.0,54009.0,385557547.0,470391823.0,418426115.0,1348627136.0,573024011.0,489087720.0,626778341.0,13710839.0,316137480.0,958918906.0,1318901009.0,1684227611.0,19996848.0,1972717543.0,786565458.0,403656.0,54727997.0,210784626.0,694105559.0,1126991147.0,672270019.0,5565.0,5160.0,7022.0,8256.0,7348.0,11857.0,8801.0,2827.0,8757.0,10182.0,15048.0,16036.0,1159.0,40461.0,10956.0,135.0,3420.0,13937.0,10431.0,9618.0,13880.0
38267,20213,마포구,의약품,45928010918.0,3498622.0,8073093772.0,7276427577.0,6843144638.0,8245547345.0,8538436687.0,5996211439.0,955149460.0,21274079.0,9252261013.0,13164032414.0,13335929827.0,9642937026.0,511576559.0,20841577239.0,24790080468.0,167722686.0,5594941274.0,7770503291.0,9146093070.0,10208977512.0,12743419877.0,646200.0,541565.0,510301.0,623585.0,640338.0,449895.0,86738.0,1568.0,694133.0,964087.0,991281.0,800266.0,47287.0,1523581.0,1965320.0,22914.0,613223.0,692112.0,729133.0,717552.0,713965.0
38269,20213,마포구,양식음식점,19114877349.0,576519.0,1961864536.0,1911704402.0,2382769026.0,2656218321.0,2864902018.0,4041959515.0,3295459531.0,25130216.0,40614052.0,5293300040.0,3856419479.0,8106204723.0,1793208839.0,7974501254.0,9434838597.0,400883354.0,8185825884.0,4919575315.0,2002529543.0,1494974933.0,405550832.0,66254.0,63873.0,76511.0,85507.0,88732.0,107503.0,88139.0,608.0,2358.0,200688.0,117305.0,222649.0,32911.0,239896.0,303103.0,15234.0,250034.0,148856.0,68379.0,47708.0,12804.0
38276,20213,양천구,청과상,11236141732.0,650353.0,1662413775.0,1403143945.0,1623375002.0,1505651857.0,1817655200.0,1940425518.0,1283476435.0,4645052.0,1354579859.0,2779847135.0,2968387799.0,3732451973.0,396229914.0,4609470107.0,6271096117.0,6544712.0,362165518.0,1103364012.0,2618714321.0,3585482934.0,3204294726.0,98019.0,80007.0,88728.0,93536.0,97436.0,113481.0,79146.0,204.0,71658.0,143205.0,171559.0,238865.0,24862.0,246703.0,398637.0,647.0,27627.0,72507.0,144527.0,199105.0,200927.0
38275,20213,양천구,인테리어,1214118382.0,31408.0,142544694.0,109764174.0,154994468.0,243655930.0,341933530.0,193435404.0,27790182.0,2631449.0,501075643.0,247409746.0,354414453.0,98300756.0,10286335.0,760134357.0,300966968.0,0.0,2572698.0,112605640.0,467566474.0,199014768.0,279341744.0,4277.0,4736.0,4467.0,6530.0,6377.0,4402.0,619.0,108.0,12557.0,6534.0,7743.0,4341.0,125.0,19626.0,6514.0,0.0,136.0,4196.0,8911.0,6483.0,6411.0
38274,20213,양천구,철물점,1864618778.0,83251.0,264921555.0,285819858.0,213461671.0,323895151.0,436990366.0,297204886.0,42325291.0,22593102.0,541643653.0,454549889.0,575494347.0,270234276.0,103511.0,840437711.0,597910746.0,328416.0,62821784.0,155205671.0,276720514.0,605363518.0,337908558.0,12188.0,11772.0,9959.0,17664.0,11581.0,17191.0,2896.0,189.0,21607.0,22236.0,22354.0,16855.0,10.0,46976.0,20767.0,56.0,4368.0,10246.0,14912.0,23539.0,14627.0
38273,20213,양천구,커피-음료,11993180737.0,1966401.0,1606116526.0,1623643549.0,1702576362.0,1865041190.0,1841237496.0,1836144096.0,1518421518.0,8453666.0,1754564267.0,3706998111.0,3382668529.0,2747574423.0,392921741.0,5167486663.0,6258182852.0,379972071.0,2769825789.0,2876511015.0,2845625721.0,1863050978.0,690683937.0,270674.0,266079.0,281404.0,312130.0,303050.0,290395.0,242669.0,1557.0,357061.0,599410.0,523040.0,427424.0,57909.0,884591.0,1038686.0,76362.0,471234.0,493382.0,475669.0,303654.0,102959.0
38272,20213,양천구,화장품,3644666215.0,75709.0,556481645.0,555814604.0,426418996.0,742569381.0,679426565.0,494310594.0,189644430.0,33769585.0,216249020.0,1174296287.0,1239441668.0,884007010.0,96902645.0,1014043515.0,2585543213.0,15567435.0,255685455.0,414420705.0,1011983208.0,882430084.0,1019499842.0,10584.0,10094.0,10666.0,13498.0,13370.0,11703.0,5794.0,532.0,4650.0,19075.0,23567.0,26651.0,1234.0,20251.0,55044.0,923.0,8769.0,8650.0,13194.0,19631.0,24127.0
38271,20213,마포구,운동/경기용품,15663024067.0,79463.0,2168192556.0,2757458439.0,4559828838.0,965145758.0,2135857064.0,2057915416.0,1018625996.0,0.0,681236067.0,5172343140.0,5475604028.0,4315087002.0,18753830.0,8665653414.0,6746191535.0,167379259.0,1814797960.0,3092208094.0,4626169234.0,804169342.0,4907121062.0,9880.0,8334.0,12286.0,10572.0,11248.0,16359.0,10784.0,0.0,3002.0,22763.0,28260.0,25288.0,150.0,47695.0,30917.0,1306.0,19606.0,26667.0,16186.0,6977.0,7868.0
38270,20213,서대문구,완구,712765.0,15.0,0.0,712765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712765.0,0.0,712765.0,0.0,0.0,0.0,712765.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
38268,20213,마포구,화장품,14888650434.0,330888.0,2038992717.0,1393439649.0,3058714209.0,2134628610.0,3015572073.0,2028952880.0,1218350296.0,516216.0,1190837981.0,2329554619.0,5782240985.0,4809506932.0,775993701.0,3790562343.0,10060083459.0,236893394.0,5285246971.0,2601262226.0,2385177943.0,2448695493.0,893369779.0,39207.0,36552.0,42424.0,49005.0,53578.0,65392.0,44730.0,3.0,5992.0,55730.0,101756.0,146176.0,21231.0,73651.0,253591.0,12500.0,165963.0,64539.0,34037.0,32731.0,17472.0
38299,20213,금천구,육류판매,246863769536.0,3073372.0,31167724718.0,30736231395.0,37792349210.0,34541966383.0,44260937490.0,45546719297.0,22817841043.0,463654493.0,60799287583.0,72933280370.0,82307055476.0,29015168629.0,1345322985.0,114294806929.0,120308227997.0,33362095.0,5175179146.0,24839625382.0,43399063790.0,75490750377.0,85665054145.0,407081.0,323123.0,362578.0,398512.0,481720.0,676661.0,423697.0,4748.0,645046.0,842137.0,910518.0,653009.0,17914.0,1365514.0,1673807.0,1565.0,96210.0,390924.0,553899.0,993881.0,1002856.0
38300,20213,영등포구,당구장,1226074102.0,65378.0,155414742.0,165119535.0,169326823.0,194651789.0,199252891.0,199549499.0,142758823.0,694737.0,32446362.0,85290927.0,221746094.0,614590090.0,271305892.0,967357045.0,182247807.0,10479604.0,103960347.0,145401164.0,238291085.0,419136872.0,232335779.0,8395.0,8532.0,8884.0,10655.0,10157.0,10425.0,8330.0,20.0,211.0,4965.0,12084.0,33681.0,14417.0,56409.0,5899.0,1120.0,4671.0,5450.0,13250.0,24567.0,13243.0
38301,20213,영등포구,여관,2739892773.0,79657.0,380056945.0,332492979.0,288132190.0,335963264.0,411264028.0,577228180.0,414755187.0,322685764.0,138129565.0,218206380.0,438578901.0,773248263.0,849043900.0,1877521890.0,677068932.0,52818123.0,809597166.0,725635572.0,500987525.0,335635999.0,129916435.0,9437.0,9395.0,9530.0,10641.0,11377.0,16641.0,12636.0,8498.0,3117.0,7341.0,13168.0,24507.0,23026.0,57792.0,19901.0,2163.0,33916.0,19838.0,10641.0,7670.0,3467.0
38324,20213,관악구,스포츠클럽,8602050661.0,35134.0,1830112460.0,1470342540.0,1339535435.0,1364943879.0,1135568230.0,797892782.0,663655335.0,564109.0,791643805.0,1223634694.0,1697912733.0,4117399649.0,770895671.0,4023593921.0,4539824944.0,89190509.0,4123574701.0,2271940852.0,615998266.0,1013240485.0,449474052.0,7208.0,6080.0,4916.0,5720.0,5065.0,3472.0,2673.0,143.0,3542.0,5482.0,7084.0,15835.0,3048.0,18445.0,16618.0,409.0,16704.0,9735.0,2372.0,3806.0,2036.0
38325,20213,관악구,골프연습장,1557521419.0,47963.0,201714548.0,195477641.0,174283616.0,221401443.0,171446240.0,301002757.0,292195174.0,9065761.0,66482032.0,248776798.0,360788817.0,625210302.0,247197709.0,1199109008.0,289110505.0,531806.0,134152576.0,368844710.0,428320113.0,403998133.0,152372172.0,5694.0,5654.0,5484.0,6350.0,5874.0,9506.0,9401.0,179.0,3370.0,9932.0,10545.0,16751.0,7186.0,39424.0,6968.0,15.0,3840.0,11051.0,12628.0,13207.0,5657.0
38326,20213,관악구,조명용품,1749061931.0,57042.0,328048074.0,283429210.0,224339387.0,326221431.0,322988769.0,209090746.0,54944314.0,0.0,638251715.0,419760862.0,424224882.0,262834520.0,3989952.0,1018650700.0,400145571.0,125367.0,34402899.0,232811193.0,171111005.0,483868479.0,496477335.0,9317.0,8071.0,8092.0,10077.0,10505.0,7937.0,3043.0,0.0,13580.0,14596.0,14583.0,14099.0,184.0,37080.0,13670.0,62.0,3320.0,7674.0,10001.0,13427.0,16270.0
38327,20213,서초구,제과점,18921410139.0,1809273.0,2510439374.0,2456437300.0,2624170731.0,3086655877.0,3141598534.0,2775478831.0,2326629492.0,1144286.0,3870950675.0,5265445103.0,4370283468.0,4682614134.0,730972473.0,6643444521.0,9624605752.0,130397455.0,2545127638.0,3826755658.0,4159441993.0,3115097484.0,2491274421.0,248663.0,251350.0,264238.0,299591.0,293668.0,247140.0,204623.0,118.0,429742.0,466306.0,382829.0,456243.0,74035.0,669257.0,1006108.0,17544.0,303488.0,412294.0,400864.0,298517.0,242656.0
38328,20213,서초구,자동차미용,2176521716.0,35524.0,266847841.0,322712137.0,184419190.0,521415979.0,324156948.0,344904873.0,212064748.0,0.0,349117355.0,613095870.0,762115508.0,452192983.0,0.0,830706659.0,498298659.0,0.0,36451081.0,230519417.0,389045889.0,235274812.0,437714119.0,3713.0,4395.0,3299.0,7613.0,5593.0,7389.0,3522.0,0.0,7211.0,11287.0,12352.0,4674.0,0.0,13502.0,8236.0,0.0,489.0,4869.0,7240.0,4804.0,4336.0
38329,20213,서초구,피부관리실,6545792091.0,36645.0,901975067.0,756221492.0,850045237.0,1309396872.0,1291449016.0,1240823550.0,195880857.0,5468285.0,186466500.0,1332515033.0,2040479536.0,2603980129.0,376882608.0,1440184850.0,5016046947.0,18641479.0,1505981553.0,2008411927.0,1167521154.0,1066674592.0,689001098.0,5528.0,4708.0,5256.0,6033.0,6212.0,7245.0,1663.0,55.0,1099.0,9691.0,10924.0,13921.0,955.0,7171.0,29166.0,265.0,13804.0,12098.0,3956.0,3686.0,2527.0
38330,20213,서초구,전자상거래업,3700451464.0,145089.0,183715584.0,255112391.0,361110166.0,781647506.0,763269579.0,827629896.0,527966342.0,421896752.0,247155715.0,658423357.0,1180933957.0,1077316350.0,114725333.0,2413249547.0,816971499.0,105608313.0,671430638.0,1322282593.0,558287519.0,456479856.0,116132128.0,12582.0,13667.0,14124.0,21664.0,22091.0,38241.0,22720.0,18074.0,3438.0,43275.0,48100.0,26183.0,6019.0,93660.0,35764.0,5165.0,41922.0,45751.0,21050.0,11536.0,3999.0
38331,20213,서초구,운동/경기용품,19145739215.0,56856.0,2716611695.0,2456580903.0,2539428064.0,2588504769.0,3033373031.0,3074356696.0,2736884057.0,0.0,899800931.0,5699455186.0,7297487277.0,5209050788.0,39945033.0,11072739368.0,5673840546.0,2400536.0,704967040.0,3378956915.0,4718457089.0,4697391752.0,3244406574.0,6821.0,6081.0,7052.0,7588.0,7815.0,11099.0,10400.0,0.0,4218.0,16238.0,19333.0,16685.0,382.0,35531.0,16815.0,77.0,4764.0,11838.0,13747.0,13514.0,8404.0
38323,20213,관악구,인테리어,1339685120.0,50222.0,214186194.0,160798924.0,192936548.0,172928064.0,224506395.0,212598991.0,161730004.0,0.0,268793905.0,357377133.0,423184526.0,289902994.0,426562.0,665705512.0,573366589.0,29100.0,31811085.0,168193583.0,190369295.0,336285343.0,512383700.0,6643.0,6101.0,7370.0,9320.0,6928.0,7849.0,6011.0,0.0,8428.0,14521.0,14117.0,13094.0,62.0,22818.0,24670.0,15.0,2962.0,6795.0,7579.0,12417.0,17725.0
38332,20213,서초구,애완동물,543391616.0,23973.0,65334063.0,49788291.0,65485433.0,78846080.0,87711138.0,110711701.0,85514910.0,2654000.0,43240172.0,111042779.0,143710738.0,208099108.0,34644819.0,259993083.0,278244523.0,1688504.0,124426048.0,135398872.0,117821469.0,112879143.0,46023568.0,2941.0,2424.0,3178.0,2858.0,3042.0,4414.0,5116.0,500.0,919.0,3640.0,5548.0,10756.0,2610.0,15576.0,8320.0,590.0,9715.0,6819.0,2303.0,3000.0,1467.0
38334,20213,강남구,호프-간이주점,48607986342.0,971845.0,6330394060.0,7157020635.0,7349936147.0,8516283083.0,8888843336.0,6783795202.0,3581713879.0,2530112719.0,351151240.0,3678805990.0,2018809102.0,17770822394.0,22258284897.0,25583332188.0,12802351316.0,374941294.0,11324950471.0,12134523941.0,7475361835.0,5207213036.0,1868692948.0,132181.0,137216.0,145223.0,171083.0,176740.0,129965.0,79437.0,6127.0,48074.0,239847.0,80962.0,324158.0,272677.0,478830.0,401682.0,15087.0,331741.0,251971.0,137600.0,104607.0,39526.0
38335,20213,강남구,노래방,2474834193.0,109568.0,321856510.0,307336005.0,365620374.0,431702894.0,485446550.0,345192454.0,217679406.0,178772105.0,36121689.0,31531125.0,147863400.0,1033186935.0,1047358939.0,1638324711.0,530375472.0,58241349.0,471023407.0,457082743.0,559353161.0,417209071.0,205790448.0,13455.0,13035.0,14431.0,15853.0,17573.0,19106.0,16115.0,777.0,925.0,6400.0,20171.0,58286.0,23009.0,65706.0,42069.0,12746.0,54831.0,19947.0,10546.0,7397.0,2315.0
38336,20213,강남구,일반의원,402596285106.0,2342733.0,65438307307.0,60727026046.0,51492016726.0,67061993963.0,87394214658.0,67178098474.0,3304627932.0,15290834.0,97087459066.0,128629336836.0,121828522009.0,54395532934.0,640143427.0,125581489897.0,275792201024.0,1082445088.0,78528258417.0,98459616976.0,86119056795.0,91361614666.0,45822711458.0,423228.0,374027.0,340802.0,406393.0,458918.0,322635.0,16730.0,53.0,475994.0,713864.0,757839.0,391099.0,3884.0,939481.0,1399732.0,13718.0,399586.0,534766.0,522075.0,453311.0,415756.0
38337,20213,강남구,PC방,6659997063.0,1326885.0,883075437.0,842705785.0,865022867.0,924733372.0,954519058.0,1113085453.0,1076855091.0,233487363.0,516507898.0,1129008451.0,1619953484.0,2549244474.0,611795393.0,5349137664.0,1294118949.0,805657885.0,3573636916.0,1305295535.0,443187194.0,433360304.0,82118781.0,176845.0,170858.0,181374.0,183477.0,193833.0,218109.0,202389.0,35921.0,102536.0,220735.0,338534.0,521658.0,107501.0,1046307.0,279955.0,225485.0,688071.0,217563.0,92381.0,87543.0,15218.0
38338,20213,강남구,시계및귀금속,20302838261.0,63700.0,1587041542.0,1813425589.0,2373362680.0,2264700805.0,2701068069.0,4462293273.0,5100946303.0,0.0,230020776.0,4589040347.0,7494488082.0,7962029744.0,27259312.0,10828391557.0,9080777094.0,337870529.0,4234480765.0,5672599665.0,5103967995.0,2410127128.0,2150122570.0,6787.0,6837.0,7916.0,8176.0,9683.0,13302.0,10999.0,0.0,2405.0,16785.0,26201.0,18156.0,153.0,30676.0,32048.0,3726.0,26604.0,11570.0,9452.0,6048.0,5335.0
38339,20213,강남구,전자상거래업,4583879470.0,46235.0,794018647.0,267895094.0,684251542.0,979623497.0,1190931897.0,472190940.0,194967853.0,0.0,119926408.0,1312490016.0,1187384869.0,1771368543.0,192709634.0,1582085999.0,2408885519.0,13252458.0,1096624731.0,1848375978.0,366332334.0,535228383.0,131157635.0,5851.0,3665.0,5703.0,6996.0,8246.0,9710.0,6064.0,0.0,240.0,9844.0,12623.0,19531.0,3997.0,13896.0,28351.0,445.0,17056.0,14410.0,4548.0,3949.0,1840.0
38340,20213,송파구,일반의원,82481343967.0,2414371.0,14163013298.0,12031275479.0,11953988078.0,15026226734.0,15529217906.0,13428906106.0,348716366.0,8475813.0,15633404413.0,26208074355.0,24801857745.0,15745300459.0,84231182.0,31167769323.0,51215916883.0,211163638.0,10303332019.0,18095853512.0,21141196348.0,16936124902.0,15696015789.0,443657.0,371066.0,358678.0,424302.0,455439.0,346530.0,14699.0,41.0,611740.0,695622.0,742610.0,361565.0,2793.0,1073279.0,1339480.0,12596.0,249111.0,462938.0,539358.0,502609.0,646141.0
38341,20213,송파구,치과의원,44315455129.0,323176.0,7405292787.0,8556180277.0,7203320383.0,6270015927.0,8399341368.0,6439059883.0,42244504.0,0.0,6164360851.0,15117741423.0,13717892009.0,9224391390.0,91069456.0,21550393246.0,22448358722.0,61525523.0,3754883963.0,6694878717.0,10972688674.0,10888765278.0,11626009812.0,55529.0,56905.0,51571.0,46122.0,63862.0,48780.0,407.0,0.0,55350.0,98779.0,108887.0,59917.0,243.0,153106.0,168962.0,822.0,38737.0,59172.0,83860.0,67989.0,71489.0
38333,20213,강남구,분식전문점,33323677381.0,3379899.0,4897472711.0,5006653348.0,5249408893.0,5822474470.0,5500410306.0,4179508363.0,2667749290.0,250067171.0,3097651260.0,13384142893.0,5566097696.0,9556062331.0,1469656030.0,14048831820.0,14154671493.0,687768239.0,5784394093.0,6615659306.0,7324859511.0,5320592370.0,2470229789.0,495833.0,515827.0,532870.0,599826.0,557337.0,404653.0,273553.0,22017.0,410408.0,1292647.0,560185.0,955223.0,139419.0,1483401.0,1621319.0,90779.0,709361.0,745261.0,755820.0,552580.0,250889.0
