,기준_년분기_코드,자치구_코드_명,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_률,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
62872,20191,중랑구,PC방,63.0,73.0,2.7,2.0,6.8,5.0,10.0
62873,20191,도봉구,건축물청소,102.0,106.0,3.8,4.0,1.9,2.0,4.0
62874,20191,종로구,서적,232.0,232.0,1.7,4.0,3.4,8.0,0.0
62875,20191,강북구,네일숍,110.0,113.0,8.8,10.0,1.8,2.0,3.0
62876,20191,서대문구,전자상거래업,449.0,449.0,3.6,16.0,0.0,0.0,0.0
62877,20191,중구,피부관리실,148.0,158.0,3.2,5.0,4.4,7.0,10.0
62878,20191,관악구,치과의원,206.0,206.0,0.5,1.0,0.0,0.0,0.0
62879,20191,종로구,DVD방,7.0,7.0,0.0,0.0,0.0,0.0,0.0
62864,20191,은평구,커피-음료,436.0,547.0,6.4,35.0,2.9,16.0,111.0
62865,20191,도봉구,통번역서비스,26.0,26.0,3.8,1.0,0.0,0.0,0.0
62866,20191,강서구,기타법무서비스,59.0,59.0,6.8,4.0,0.0,0.0,0.0
62867,20191,양천구,양식음식점,77.0,102.0,8.8,9.0,0.0,0.0,25.0
62868,20191,강남구,고시원,17.0,17.0,11.8,2.0,0.0,0.0,0.0
62869,20191,서대문구,섬유제품,37.0,37.0,0.0,0.0,2.7,1.0,0.0
62870,20191,강북구,완구,16.0,16.0,0.0,0.0,6.3,1.0,0.0
62871,20191,강남구,컴퓨터학원,45.0,47.0,4.3,2.0,0.0,0.0,2.0
62856,20191,관악구,의약품,234.0,256.0,3.5,9.0,2.7,7.0,22.0
62857,20191,중랑구,사진관,115.0,117.0,8.5,10.0,1.7,2.0,2.0
62858,20191,구로구,한복점,16.0,16.0,0.0,0.0,0.0,0.0,0.0
62859,20191,양천구,패스트푸드점,60.0,156.0,4.5,7.0,1.9,3.0,96.0
62860,20191,서대문구,통신기기수리,13.0,13.0,0.0,0.0,7.7,1.0,0.0
62861,20191,강서구,악기,22.0,22.0,0.0,0.0,0.0,0.0,0.0
62862,20191,동작구,애완동물,35.0,36.0,5.6,2.0,0.0,0.0,1.0
62863,20191,강북구,조명용품,102.0,102.0,1.0,1.0,0.0,0.0,0.0
62912,20191,동작구,주유소,21.0,21.0,4.8,1.0,0.0,0.0,0.0
62913,20191,강동구,섬유제품,111.0,111.0,2.7,3.0,2.7,3.0,0.0
62914,20191,양천구,부동산중개업,1112.0,1112.0,3.7,41.0,1.0,11.0,0.0
62915,20191,동작구,육류판매,170.0,170.0,1.2,2.0,2.4,4.0,0.0
62916,20191,도봉구,변리사사무소,1.0,1.0,0.0,0.0,0.0,0.0,0.0
62853,20191,강동구,의류임대,15.0,15.0,6.7,1.0,0.0,0.0,0.0
62854,20191,강서구,미용실,981.0,1071.0,3.2,34.0,2.0,21.0,90.0
62855,20191,도봉구,동물병원,24.0,25.0,4.0,1.0,0.0,0.0,1.0
62840,20191,강남구,비디오/서적임대,21.0,23.0,0.0,0.0,0.0,0.0,2.0
62841,20191,광진구,부동산중개업,1158.0,1159.0,4.0,46.0,0.9,11.0,1.0
62842,20191,중랑구,애완동물,70.0,71.0,7.0,5.0,1.4,1.0,1.0
62843,20191,성북구,가방,52.0,54.0,7.4,4.0,0.0,0.0,2.0
62844,20191,강남구,슈퍼마켓,493.0,797.0,2.4,19.0,4.4,35.0,304.0
62845,20191,도봉구,컴퓨터및주변장치판매,85.0,85.0,2.4,2.0,1.2,1.0,0.0
62846,20191,성북구,시계및귀금속,78.0,80.0,1.3,1.0,0.0,0.0,2.0
62847,20191,구로구,변호사사무소,40.0,40.0,7.5,3.0,0.0,0.0,0.0
62832,20191,서대문구,여관,116.0,119.0,0.8,1.0,1.7,2.0,3.0
62833,20191,금천구,제과점,70.0,100.0,12.0,12.0,2.0,2.0,30.0
62834,20191,강북구,가전제품수리,89.0,89.0,11.2,10.0,0.0,0.0,0.0
62835,20191,강동구,녹음실,15.0,15.0,6.7,1.0,0.0,0.0,0.0
62836,20191,노원구,슈퍼마켓,364.0,492.0,2.6,13.0,2.4,12.0,128.0
62837,20191,강북구,안경,42.0,56.0,0.0,0.0,1.8,1.0,14.0
62838,20191,용산구,세무사사무소,124.0,124.0,1.6,2.0,0.8,1.0,0.0
62839,20191,서초구,독서실,110.0,141.0,2.8,4.0,4.3,6.0,31.0
62824,20191,관악구,부동산중개업,1491.0,1494.0,5.6,83.0,2.1,32.0,3.0
62825,20191,도봉구,골프연습장,28.0,28.0,3.6,1.0,3.6,1.0,0.0
62826,20191,서초구,볼링장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
62827,20191,광진구,변리사사무소,4.0,4.0,0.0,0.0,0.0,0.0,0.0
62828,20191,광진구,회계사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
62829,20191,노원구,안경,90.0,116.0,2.6,3.0,0.0,0.0,26.0
62830,20191,송파구,양식음식점,298.0,357.0,3.6,13.0,4.2,15.0,59.0
62831,20191,도봉구,청과상,157.0,158.0,3.8,6.0,3.2,5.0,1.0
62880,20191,구로구,핸드폰,546.0,551.0,4.5,25.0,1.6,9.0,5.0
62881,20191,송파구,법무사사무소,112.0,112.0,0.0,0.0,0.9,1.0,0.0
62882,20191,강남구,자동차부품,251.0,251.0,3.6,9.0,0.4,1.0,0.0
62883,20191,서대문구,스포츠클럽,53.0,55.0,10.9,6.0,1.8,1.0,2.0
62884,20191,노원구,DVD방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
62821,20191,노원구,중고가구,1.0,1.0,0.0,0.0,0.0,0.0,0.0
62822,20191,서대문구,통번역서비스,50.0,50.0,2.0,1.0,0.0,0.0,0.0
62823,20191,강서구,가구,155.0,155.0,1.3,2.0,1.9,3.0,0.0
62808,20191,성동구,철물점,71.0,71.0,0.0,0.0,1.4,1.0,0.0
62809,20191,노원구,컴퓨터학원,13.0,13.0,0.0,0.0,0.0,0.0,0.0
62810,20191,종로구,비디오/서적임대,8.0,8.0,0.0,0.0,0.0,0.0,0.0
62811,20191,동대문구,비디오/서적임대,6.0,8.0,0.0,0.0,0.0,0.0,2.0
62812,20191,서대문구,커피-음료,536.0,692.0,5.5,38.0,3.3,23.0,156.0
62813,20191,은평구,재생용품 판매점,46.0,46.0,2.2,1.0,2.2,1.0,0.0
62814,20191,구로구,스포츠 강습,195.0,201.0,6.0,12.0,0.5,1.0,6.0
62815,20191,서초구,미용재료,57.0,57.0,5.3,3.0,0.0,0.0,0.0
62800,20191,양천구,반찬가게,220.0,233.0,4.7,11.0,2.1,5.0,13.0
62801,20191,종로구,반찬가게,178.0,183.0,6.6,12.0,1.6,3.0,5.0
62802,20191,도봉구,변호사사무소,82.0,82.0,7.3,6.0,0.0,0.0,0.0
62803,20191,서대문구,자전거 및 기타운송장비,14.0,14.0,0.0,0.0,0.0,0.0,0.0
62804,20191,동대문구,신발,119.0,120.0,5.0,6.0,0.8,1.0,1.0
62805,20191,종로구,일반의원,193.0,193.0,3.6,7.0,6.7,13.0,0.0
62806,20191,성북구,중고가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
62807,20191,도봉구,모터사이클수리,14.0,14.0,7.1,1.0,7.1,1.0,0.0
62792,20191,양천구,운동/경기용품,115.0,116.0,1.7,2.0,2.6,3.0,1.0
62793,20191,은평구,주유소,36.0,36.0,2.8,1.0,2.8,1.0,0.0
62794,20191,동작구,반찬가게,150.0,155.0,3.2,5.0,1.9,3.0,5.0
62795,20191,양천구,청과상,201.0,203.0,3.9,8.0,6.9,14.0,2.0
62796,20191,강서구,피부관리실,324.0,335.0,7.5,25.0,7.2,24.0,11.0
62797,20191,마포구,패스트푸드점,182.0,314.0,7.6,24.0,3.2,10.0,132.0
62798,20191,강서구,컴퓨터학원,17.0,17.0,11.8,2.0,0.0,0.0,0.0
62799,20191,동대문구,양식음식점,135.0,150.0,5.3,8.0,2.7,4.0,15.0
62848,20191,서초구,변리사사무소,160.0,160.0,5.0,8.0,0.0,0.0,0.0
62849,20191,관악구,자동차수리,172.0,187.0,1.1,2.0,2.7,5.0,15.0
62850,20191,노원구,통번역서비스,66.0,66.0,3.0,2.0,0.0,0.0,0.0
62851,20191,성북구,반찬가게,200.0,211.0,4.7,10.0,2.8,6.0,11.0
62852,20191,종로구,미용실,260.0,281.0,3.6,10.0,2.1,6.0,21.0
62789,20191,노원구,화초,138.0,138.0,2.9,4.0,1.4,2.0,0.0
62790,20191,광진구,미용실,756.0,801.0,3.1,25.0,2.7,22.0,45.0
62791,20191,마포구,사진관,395.0,395.0,5.6,22.0,1.0,4.0,0.0
62776,20191,성동구,예술품,33.0,33.0,9.1,3.0,0.0,0.0,0.0
62777,20191,강동구,자전거 및 기타운송장비,70.0,70.0,2.9,2.0,1.4,1.0,0.0
62778,20191,서대문구,의류임대,31.0,31.0,3.2,1.0,3.2,1.0,0.0
62779,20191,종로구,당구장,134.0,135.0,4.4,6.0,5.9,8.0,1.0
62780,20191,노원구,기타오락장,69.0,75.0,2.7,2.0,2.7,2.0,6.0
62781,20191,서초구,골프연습장,118.0,121.0,2.5,3.0,0.8,1.0,3.0
62782,20191,성북구,부동산중개업,1047.0,1048.0,3.7,39.0,1.6,17.0,1.0
62783,20191,금천구,스포츠클럽,49.0,56.0,17.9,10.0,0.0,0.0,7.0
62768,20191,노원구,노래방,300.0,306.0,5.6,17.0,2.9,9.0,6.0
62769,20191,강서구,자동차미용,100.0,106.0,5.7,6.0,4.7,5.0,6.0
62770,20191,노원구,의류임대,11.0,11.0,0.0,0.0,9.1,1.0,0.0
62771,20191,서초구,일반교습학원,1297.0,1373.0,3.9,54.0,4.3,59.0,76.0
62772,20191,도봉구,네일숍,92.0,95.0,4.2,4.0,0.0,0.0,3.0
62773,20191,강북구,재생용품 판매점,31.0,31.0,0.0,0.0,3.2,1.0,0.0
62774,20191,강남구,일반의원,1764.0,1764.0,2.2,39.0,2.2,38.0,0.0
62775,20191,강남구,통신기기수리,40.0,40.0,0.0,0.0,2.5,1.0,0.0
62760,20191,성동구,슈퍼마켓,305.0,385.0,2.9,11.0,4.2,16.0,80.0
62761,20191,노원구,복권방,35.0,35.0,2.9,1.0,0.0,0.0,0.0
62762,20191,중랑구,제과점,94.0,130.0,3.1,4.0,3.8,5.0,36.0
62763,20191,성북구,일반의원,256.0,256.0,1.2,3.0,0.4,1.0,0.0
62764,20191,금천구,주류도매,17.0,17.0,0.0,0.0,0.0,0.0,0.0
62765,20191,관악구,의료기기,123.0,127.0,2.4,3.0,0.8,1.0,4.0
62766,20191,양천구,제과점,125.0,194.0,5.7,11.0,2.1,4.0,69.0
62767,20191,관악구,가전제품,73.0,73.0,4.1,3.0,0.0,0.0,0.0
62816,20191,도봉구,인테리어,125.0,125.0,0.0,0.0,2.4,3.0,0.0
62817,20191,마포구,양식음식점,626.0,690.0,5.8,40.0,5.7,39.0,64.0
62818,20191,중구,시계및귀금속,381.0,385.0,3.1,12.0,2.1,8.0,4.0
62819,20191,용산구,컴퓨터학원,8.0,8.0,0.0,0.0,0.0,0.0,0.0
62820,20191,동작구,문구,89.0,100.0,1.0,1.0,1.0,1.0,11.0
62757,20191,성동구,시계및귀금속,85.0,85.0,2.4,2.0,2.4,2.0,0.0
62758,20191,양천구,분식전문점,246.0,359.0,3.9,14.0,2.5,9.0,113.0
62759,20191,종로구,미용재료,77.0,77.0,2.6,2.0,0.0,0.0,0.0
62744,20191,용산구,일반의류,1137.0,1139.0,4.7,53.0,3.4,39.0,2.0
62745,20191,서대문구,복권방,23.0,23.0,0.0,0.0,0.0,0.0,0.0
62746,20191,금천구,치과의원,108.0,108.0,3.7,4.0,0.0,0.0,0.0
62747,20191,종로구,시계및귀금속,2489.0,2497.0,1.5,37.0,1.4,35.0,8.0
62748,20191,서대문구,건축물청소,76.0,78.0,1.3,1.0,2.6,2.0,2.0
62749,20191,노원구,중식음식점,120.0,132.0,2.3,3.0,2.3,3.0,12.0
62750,20191,은평구,화장품,282.0,342.0,4.7,16.0,2.0,7.0,60.0
62751,20191,강남구,미곡판매,208.0,208.0,1.4,3.0,0.5,1.0,0.0
62736,20191,동대문구,반찬가게,453.0,460.0,3.9,18.0,2.4,11.0,7.0
62737,20191,은평구,모터사이클수리,23.0,23.0,0.0,0.0,0.0,0.0,0.0
62738,20191,마포구,스포츠클럽,135.0,142.0,7.7,11.0,7.0,10.0,7.0
62739,20191,강북구,전자상거래업,404.0,404.0,1.2,5.0,0.0,0.0,0.0
62740,20191,용산구,주유소,23.0,23.0,13.0,3.0,0.0,0.0,0.0
62741,20191,종로구,분식전문점,369.0,454.0,4.6,21.0,3.5,16.0,85.0
62742,20191,강남구,통번역서비스,256.0,256.0,2.0,5.0,0.8,2.0,0.0
62743,20191,강북구,컴퓨터및주변장치판매,87.0,87.0,2.3,2.0,2.3,2.0,0.0
62728,20191,도봉구,패스트푸드점,49.0,98.0,4.1,4.0,1.0,1.0,49.0
62729,20191,양천구,동물병원,46.0,46.0,0.0,0.0,2.2,1.0,0.0
62730,20191,강남구,조명용품,691.0,693.0,1.9,13.0,2.2,15.0,2.0
62731,20191,송파구,한복점,9.0,9.0,0.0,0.0,0.0,0.0,0.0
62732,20191,송파구,한식음식점,2731.0,3185.0,5.1,164.0,4.7,151.0,454.0
62733,20191,구로구,네일숍,135.0,142.0,6.3,9.0,1.4,2.0,7.0
62734,20191,송파구,변리사사무소,56.0,56.0,1.8,1.0,0.0,0.0,0.0
62735,20191,금천구,수산물판매,103.0,105.0,2.9,3.0,1.0,1.0,2.0
62784,20191,영등포구,섬유제품,92.0,92.0,2.2,2.0,1.1,1.0,0.0
62785,20191,금천구,기타법무서비스,56.0,56.0,1.8,1.0,0.0,0.0,0.0
62786,20191,광진구,호프-간이주점,757.0,854.0,3.2,27.0,5.6,48.0,97.0
62787,20191,도봉구,고시원,1.0,1.0,0.0,0.0,0.0,0.0,0.0
62788,20191,도봉구,양식음식점,63.0,71.0,2.8,2.0,1.4,1.0,8.0
62725,20191,관악구,변호사사무소,28.0,28.0,0.0,0.0,0.0,0.0,0.0
62726,20191,양천구,자동차미용,51.0,56.0,7.1,4.0,1.8,1.0,5.0
62727,20191,종로구,네일숍,55.0,56.0,5.4,3.0,0.0,0.0,1.0
62712,20191,도봉구,녹음실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
62713,20191,성동구,자동차미용,73.0,76.0,3.9,3.0,3.9,3.0,3.0
62714,20191,구로구,의류임대,16.0,16.0,0.0,0.0,0.0,0.0,0.0
62715,20191,광진구,통신기기수리,27.0,29.0,6.9,2.0,0.0,0.0,2.0
62716,20191,서초구,일반의원,678.0,678.0,2.1,14.0,2.8,19.0,0.0
62717,20191,구로구,복권방,45.0,45.0,0.0,0.0,0.0,0.0,0.0
62718,20191,성동구,치킨전문점,52.0,190.0,4.2,8.0,3.2,6.0,138.0
62719,20191,강서구,재생용품 판매점,81.0,81.0,2.5,2.0,1.2,1.0,0.0
62704,20191,관악구,변리사사무소,6.0,6.0,0.0,0.0,0.0,0.0,0.0
62705,20191,서초구,제과점,204.0,338.0,4.4,15.0,3.8,13.0,134.0
62706,20191,송파구,완구,50.0,50.0,8.0,4.0,2.0,1.0,0.0
62707,20191,성북구,악기,8.0,8.0,0.0,0.0,12.5,1.0,0.0
62708,20191,강남구,섬유제품,209.0,209.0,2.4,5.0,2.4,5.0,0.0
62709,20191,중구,재생용품 판매점,42.0,42.0,9.5,4.0,0.0,0.0,0.0
62710,20191,용산구,동물병원,31.0,31.0,0.0,0.0,0.0,0.0,0.0
62711,20191,광진구,완구,35.0,35.0,2.9,1.0,2.9,1.0,0.0
62696,20191,금천구,변리사사무소,50.0,50.0,2.0,1.0,0.0,0.0,0.0
62697,20191,성동구,육류판매,1772.0,1772.0,2.0,36.0,0.9,16.0,0.0
62698,20191,중구,동물병원,14.0,14.0,0.0,0.0,0.0,0.0,0.0
62699,20191,강북구,신발,81.0,82.0,2.4,2.0,4.9,4.0,1.0
62700,20191,금천구,안경,37.0,52.0,3.8,2.0,1.9,1.0,15.0
62701,20191,중랑구,인테리어,157.0,157.0,2.5,4.0,3.8,6.0,0.0
62702,20191,서대문구,가구,129.0,129.0,4.7,6.0,1.6,2.0,0.0
62703,20191,서대문구,법무사사무소,8.0,8.0,0.0,0.0,0.0,0.0,0.0
62752,20191,강남구,전자상거래업,1393.0,1395.0,2.5,35.0,0.1,2.0,2.0
62753,20191,성동구,한의원,102.0,102.0,3.9,4.0,2.9,3.0,0.0
62754,20191,마포구,미용재료,41.0,41.0,12.2,5.0,4.9,2.0,0.0
62755,20191,성북구,문구,128.0,147.0,2.0,3.0,2.0,3.0,19.0
62756,20191,양천구,일반의원,301.0,301.0,2.0,6.0,3.7,11.0,0.0
62693,20191,노원구,컴퓨터및주변장치판매,146.0,146.0,3.4,5.0,0.7,1.0,0.0
62694,20191,양천구,전자게임장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
62695,20191,성북구,재생용품 판매점,52.0,52.0,3.8,2.0,0.0,0.0,0.0
62680,20191,노원구,PC방,81.0,92.0,10.9,10.0,5.4,5.0,11.0
62681,20191,노원구,재생용품 판매점,58.0,58.0,0.0,0.0,0.0,0.0,0.0
62682,20191,용산구,컴퓨터및주변장치판매,2565.0,2565.0,1.3,34.0,1.4,36.0,0.0
62683,20191,구로구,운동/경기용품,114.0,114.0,3.5,4.0,2.6,3.0,0.0
62684,20191,마포구,화초,258.0,258.0,5.4,14.0,3.9,10.0,0.0
62685,20191,중구,변리사사무소,9.0,9.0,0.0,0.0,0.0,0.0,0.0
62686,20191,금천구,치킨전문점,65.0,170.0,4.7,8.0,3.5,6.0,105.0
62687,20191,종로구,의류임대,86.0,86.0,11.6,10.0,2.3,2.0,0.0
62672,20191,동대문구,스포츠클럽,76.0,80.0,7.5,6.0,5.0,4.0,4.0
62673,20191,성동구,당구장,113.0,114.0,7.9,9.0,2.6,3.0,1.0
62674,20191,노원구,부동산중개업,894.0,894.0,3.6,32.0,1.8,16.0,0.0
62675,20191,구로구,안경,64.0,87.0,2.3,2.0,5.7,5.0,23.0
62676,20191,송파구,일반의원,571.0,571.0,2.8,16.0,1.8,10.0,0.0
62677,20191,서초구,화초,869.0,873.0,3.0,26.0,2.4,21.0,4.0
62678,20191,마포구,가전제품수리,80.0,80.0,5.0,4.0,2.5,2.0,0.0
62679,20191,도봉구,가방,37.0,37.0,5.4,2.0,5.4,2.0,0.0
62664,20191,송파구,통신기기수리,35.0,35.0,11.4,4.0,0.0,0.0,0.0
62665,20191,종로구,부동산중개업,841.0,841.0,3.7,31.0,1.5,13.0,0.0
62666,20191,성북구,애완동물,49.0,50.0,10.0,5.0,10.0,5.0,1.0
62667,20191,광진구,조명용품,188.0,188.0,1.6,3.0,2.1,4.0,0.0
62668,20191,강동구,청과상,271.0,271.0,3.0,8.0,5.9,16.0,0.0
62669,20191,서초구,고시원,12.0,12.0,0.0,0.0,0.0,0.0,0.0
62670,20191,금천구,모터사이클수리,19.0,20.0,0.0,0.0,0.0,0.0,1.0
62671,20191,광진구,청과상,164.0,164.0,7.9,13.0,7.9,13.0,0.0
62720,20191,송파구,스포츠클럽,209.0,228.0,7.9,18.0,3.1,7.0,19.0
62721,20191,강서구,유아의류,82.0,93.0,1.1,1.0,0.0,0.0,11.0
62722,20191,서초구,여관,79.0,80.0,3.8,3.0,5.0,4.0,1.0
62723,20191,강서구,완구,49.0,49.0,8.2,4.0,4.1,2.0,0.0
62724,20191,중랑구,노래방,382.0,383.0,3.9,15.0,5.0,19.0,1.0
62661,20191,강서구,한식음식점,2172.0,2557.0,5.1,130.0,5.5,140.0,385.0
62662,20191,광진구,패스트푸드점,79.0,180.0,6.1,11.0,1.7,3.0,101.0
62663,20191,구로구,자동차부품,148.0,148.0,2.0,3.0,0.0,0.0,0.0
62648,20191,광진구,신발,136.0,137.0,3.6,5.0,4.4,6.0,1.0
62649,20191,영등포구,볼링장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
62650,20191,노원구,반찬가게,218.0,224.0,3.6,8.0,4.0,9.0,6.0
62651,20191,강남구,DVD방,7.0,7.0,14.3,1.0,14.3,1.0,0.0
62652,20191,금천구,일반의원,164.0,164.0,4.3,7.0,4.9,8.0,0.0
62653,20191,강동구,슈퍼마켓,391.0,506.0,3.2,16.0,2.4,12.0,115.0
62654,20191,강동구,가전제품수리,116.0,116.0,12.1,14.0,0.9,1.0,0.0
62655,20191,강서구,치킨전문점,107.0,332.0,4.8,16.0,1.5,5.0,225.0
62640,20191,동대문구,중고가구,4.0,4.0,0.0,0.0,0.0,0.0,0.0
62641,20191,강동구,중식음식점,143.0,154.0,5.8,9.0,3.2,5.0,11.0
62642,20191,양천구,중고차판매,66.0,66.0,7.6,5.0,3.0,2.0,0.0
62643,20191,강동구,한식음식점,1922.0,2170.0,4.8,105.0,4.6,99.0,248.0
62644,20191,금천구,일반교습학원,268.0,305.0,8.2,25.0,3.3,10.0,37.0
62645,20191,성동구,비디오/서적임대,5.0,5.0,0.0,0.0,0.0,0.0,0.0
62646,20191,강북구,문구,65.0,71.0,1.4,1.0,5.6,4.0,6.0
62647,20191,구로구,양식음식점,79.0,105.0,3.8,4.0,2.9,3.0,26.0
62632,20191,중구,신발,792.0,798.0,3.5,28.0,1.9,15.0,6.0
62633,20191,동작구,주류도매,11.0,11.0,9.1,1.0,0.0,0.0,0.0
62634,20191,영등포구,세무사사무소,425.0,425.0,1.4,6.0,0.9,4.0,0.0
62635,20191,구로구,가구,129.0,129.0,4.7,6.0,1.6,2.0,0.0
62636,20191,종로구,여관,258.0,259.0,4.6,12.0,2.7,7.0,1.0
62637,20191,서초구,섬유제품,249.0,249.0,2.0,5.0,1.6,4.0,0.0
62638,20191,동대문구,주류도매,24.0,24.0,0.0,0.0,0.0,0.0,0.0
62639,20191,종로구,스포츠 강습,115.0,121.0,4.1,5.0,3.3,4.0,6.0
62688,20191,은평구,중고차판매,3.0,3.0,33.3,1.0,0.0,0.0,0.0
62689,20191,동작구,섬유제품,59.0,59.0,1.7,1.0,3.4,2.0,0.0
62690,20191,광진구,모터사이클수리,23.0,24.0,0.0,0.0,0.0,0.0,1.0
62691,20191,광진구,여관,110.0,112.0,1.8,2.0,3.6,4.0,2.0
62692,20191,용산구,사진관,170.0,170.0,5.3,9.0,0.6,1.0,0.0
62629,20191,중랑구,일반교습학원,457.0,511.0,4.1,21.0,2.2,11.0,54.0
62630,20191,동대문구,가구,85.0,85.0,1.2,1.0,1.2,1.0,0.0
62631,20191,구로구,고시원,2.0,2.0,0.0,0.0,0.0,0.0,0.0
62616,20191,용산구,철물점,56.0,56.0,0.0,0.0,1.8,1.0,0.0
62617,20191,송파구,철물점,130.0,130.0,1.5,2.0,1.5,2.0,0.0
62618,20191,동대문구,섬유제품,129.0,129.0,2.3,3.0,2.3,3.0,0.0
62619,20191,용산구,치과의원,111.0,111.0,1.8,2.0,0.9,1.0,0.0
62620,20191,중랑구,분식전문점,261.0,359.0,6.4,23.0,2.5,9.0,98.0
62621,20191,성동구,가전제품,60.0,60.0,5.0,3.0,1.7,1.0,0.0
62622,20191,강서구,미용재료,48.0,48.0,2.1,1.0,0.0,0.0,0.0
62623,20191,중랑구,컴퓨터및주변장치판매,125.0,125.0,3.2,4.0,2.4,3.0,0.0
62608,20191,강남구,호프-간이주점,1095.0,1261.0,6.0,76.0,5.9,74.0,166.0
62609,20191,서초구,커피-음료,955.0,1250.0,4.9,61.0,3.6,45.0,295.0
62610,20191,성북구,가전제품수리,115.0,115.0,5.2,6.0,0.0,0.0,0.0
62611,20191,노원구,녹음실,7.0,7.0,0.0,0.0,0.0,0.0,0.0
62612,20191,양천구,피부관리실,207.0,216.0,3.7,8.0,6.0,13.0,9.0
62613,20191,중랑구,미용실,777.0,814.0,3.2,26.0,2.9,24.0,37.0
62614,20191,중랑구,가구,91.0,91.0,3.3,3.0,1.1,1.0,0.0
62615,20191,중랑구,가방,64.0,66.0,7.6,5.0,1.5,1.0,2.0
62600,20191,구로구,커피-음료,383.0,559.0,6.6,37.0,5.0,28.0,176.0
62601,20191,강서구,예술품,19.0,19.0,5.3,1.0,5.3,1.0,0.0
62602,20191,관악구,일반의류,1050.0,1051.0,5.0,53.0,3.3,35.0,1.0
62603,20191,구로구,녹음실,12.0,12.0,16.7,2.0,0.0,0.0,0.0
62604,20191,은평구,분식전문점,341.0,434.0,4.6,20.0,5.8,25.0,93.0
62605,20191,강서구,회계사사무소,25.0,25.0,0.0,0.0,0.0,0.0,0.0
62606,20191,은평구,기타오락장,51.0,54.0,5.6,3.0,3.7,2.0,3.0
62607,20191,중랑구,조명용품,131.0,131.0,0.8,1.0,2.3,3.0,0.0
62656,20191,중구,녹음실,5.0,5.0,0.0,0.0,0.0,0.0,0.0
62657,20191,강서구,기타오락장,96.0,102.0,4.9,5.0,9.8,10.0,6.0
62658,20191,도봉구,예술품,9.0,9.0,11.1,1.0,0.0,0.0,0.0
